Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Best;Average
146;-0,000684;0,673760;0,718811;0,731520;0,733840;0,736375;0,748857;0,753258;0,754367;0,754914;0,755885;0,756590;0,736159
147;0,608942;0,705811;0,716694;0,731414;0,733624;0,735503;0,746730;0,752687;0,753844;0,754784;0,755918;0,756590;0,738701
148;0,235483;0,677151;0,714801;0,729797;0,732967;0,737735;0,748349;0,752509;0,753737;0,754745;0,755931;0,756590;0,735772
149;0,235483;0,671704;0,716097;0,729658;0,732167;0,733745;0,743456;0,750832;0,753339;0,754400;0,755851;0,756590;0,734125
150;0,334456;0,681581;0,716617;0,730373;0,732923;0,736017;0,748269;0,751776;0,753276;0,754115;0,755542;0,756590;0,736049
151;0,300346;0,611282;0,712873;0,726756;0,732715;0,737668;0,749090;0,752222;0,753595;0,754435;0,755765;0,756590;0,728640
152;0,480614;0,675658;0,712307;0,723286;0,731792;0,735353;0,749268;0,752835;0,753638;0,754683;0,755870;0,756590;0,734469
153;0,017489;0,655822;0,713647;0,724871;0,732269;0,739232;0,749877;0,752600;0,753476;0,754182;0,755798;0,756590;0,733177
154;0,506243;0,675130;0,713797;0,723137;0,732130;0,735731;0,749216;0,752386;0,753538;0,754358;0,755778;0,756590;0,734520
155;0,706859;0,710299;0,713430;0,719017;0,731509;0,734555;0,745748;0,752048;0,753522;0,754213;0,755552;0,756590;0,736989
156;0,473248;0,695243;0,712235;0,715574;0,726455;0,732741;0,736921;0,750351;0,752923;0,753878;0,755412;0,756590;0,733173
157;0,471703;0,673895;0,711699;0,714310;0,716714;0,729363;0,735387;0,750237;0,752482;0,753656;0,755290;0,756590;0,729303
158;0,471567;0,672387;0,712786;0,715897;0,728546;0,734657;0,747606;0,751998;0,752711;0,753869;0,755754;0,756590;0,732621
159;0,684363;0,709187;0,714207;0,719577;0,733318;0,743337;0,751763;0,752426;0,753451;0,754092;0,755794;0,756620;0,738715
160;0,027330;0,664718;0,714195;0,717939;0,733619;0,748393;0,752224;0,752770;0,753578;0,754053;0,755873;0,756590;0,734736
161;0,025343;0,561106;0,713848;0,715848;0,730777;0,738371;0,749859;0,752327;0,753370;0,753868;0,755666;0,756590;0,722504
162;0,025343;0,553051;0,713491;0,715843;0,729919;0,738637;0,749816;0,752285;0,753165;0,753727;0,755319;0,756590;0,721525
163;0,015838;0,641239;0,713920;0,717744;0,732516;0,738689;0,749499;0,752078;0,753160;0,753728;0,755416;0,756590;0,730799
164;0,027330;0,663601;0,714414;0,723643;0,733276;0,742611;0,750254;0,752549;0,753481;0,753855;0,755521;0,756590;0,734320
165;0,027330;0,629516;0,714551;0,727369;0,734188;0,745843;0,750569;0,752378;0,753468;0,753806;0,755543;0,756590;0,731723
166;-0,011276;0,463491;0,713793;0,724728;0,734156;0,743768;0,749738;0,752223;0,753463;0,753765;0,755275;0,756590;0,714440
167;0,026644;0,537610;0,714023;0,722696;0,733704;0,745895;0,750453;0,752370;0,753482;0,753984;0,755613;0,756590;0,721983
168;0,027715;0,653753;0,716316;0,726521;0,731808;0,740075;0,749421;0,752370;0,753497;0,754249;0,755811;0,756590;0,733382
169;0,687965;0,711454;0,722176;0,729158;0,733316;0,742053;0,749280;0,752698;0,753588;0,754662;0,756124;0,756614;0,740451
170;0,681133;0,711223;0,725088;0,729875;0,732691;0,735486;0,748049;0,752240;0,753320;0,754508;0,756125;0,756614;0,739860
171;0,001414;0,676250;0,724622;0,730567;0,733835;0,743570;0,750371;0,752565;0,753459;0,754529;0,756095;0,756614;0,737586
172;0,011995;0,674527;0,725741;0,730316;0,732870;0,737974;0,750903;0,752896;0,753527;0,754434;0,755977;0,756614;0,736917
173;0,681042;0,710903;0,725080;0,730109;0,732648;0,738915;0,751058;0,752574;0,753359;0,754117;0,755908;0,756614;0,740467
